beginacidic,beginacidic absolute,begincharge,beginbasic,beginbasic absolute,beginacidic0,beginbasic0,beginacidic1,beginbasic1,beginacidic2,beginbasic2,sbr1acidic,sbr1acidic absolute,sbr1charge,sbr1basic,sbr1basic absolute,sbr1acidic0,sbr1basic0,sbr1acidic1,sbr1basic1,sbr1acidic2,sbr1basic2,sbr2acidic,sbr2acidic absolute,sbr2charge,sbr2basic,sbr2basic absolute,sbr2acidic0,sbr2basic0,sbr2acidic1,sbr2basic1,sbr2acidic2,sbr2basic2,coreacidic,coreacidic absolute,corecharge,corebasic,corebasic absolute,coreacidic0,corebasic0,coreacidic1,corebasic1,coreacidic2,corebasic2,endacidic,endacidic absolute,endcharge,endbasic,endbasic absolute,endacidic0,endbasic0,endacidic1,endbasic1,endacidic2,endbasic2,fes1acidic,fes1acidic absolute,fes1charge,fes1basic,fes1basic absolute,fes1acidic0,fes1basic0,fes1acidic1,fes1basic1,fes1acidic2,fes1basic2,fes2acidic,fes2acidic absolute,fes2charge,fes2basic,fes2basic absolute,fes2acidic0,fes2basic0,fes2acidic1,fes2basic1,fes2acidic2,fes2basic2,target,complete charge,mean acidic,mean basic,absolute acidic,absolute basic
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1555555555555554,14.0,-5.757,1.1222222222222222,11.0,0.12903225806451613,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.1395348837209303,12.0,-4.759999999999999,1.1162790697674418,10.0,0.1,0.1,0.23333333333333334,0.13333333333333333,0.06666666666666667,0.1,1,-25.526999999999994,1.14465895180569,1.13305694625138,84.0,74.0
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1868131868131868,17.0,-5.791,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.25,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1555555555555554,14.0,-5.757,1.1222222222222222,11.0,0.12903225806451613,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.1395348837209303,12.0,-4.759999999999999,1.1162790697674418,10.0,0.1,0.1,0.23333333333333334,0.13333333333333333,0.06666666666666667,0.1,1,-24.528999999999996,1.1430890930929742,1.13305694625138,83.0,74.0
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.080000000000001,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1333333333333333,12.0,-3.758999999999999,1.1222222222222222,11.0,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.127906976744186,11.0,-3.7609999999999997,1.1162790697674418,10.0,0.1,0.1,0.2,0.13333333333333333,0.06666666666666667,0.1,1,-22.574,1.1398232190629805,1.13305694625138,81.0,74.0
1.1636363636363636,18.0,-5.610999999999999,1.1454545454545455,16.0,0.18421052631578946,0.10526315789473684,0.13157894736842105,0.18421052631578946,0.15789473684210525,0.13157894736842105,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1333333333333333,12.0,-3.758999999999999,1.1222222222222222,11.0,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.127906976744186,11.0,-3.7609999999999997,1.1162790697674418,10.0,0.1,0.1,0.2,0.13333333333333333,0.06666666666666667,0.1,1,-22.529999999999998,1.1391677997159726,1.1324743512762616,81.0,74.0
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1333333333333333,12.0,-3.758999999999999,1.1222222222222222,11.0,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.127906976744186,11.0,-3.7609999999999997,1.1162790697674418,10.0,0.1,0.1,0.2,0.13333333333333333,0.06666666666666667,0.1,1,-22.529999999999998,1.1398232190629805,1.13305694625138,81.0,74.0
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1444444444444444,13.0,-4.757999999999999,1.1222222222222222,11.0,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.127906976744186,11.0,-3.7609999999999997,1.1162790697674418,10.0,0.1,0.1,0.2,0.13333333333333333,0.06666666666666667,0.1,1,-23.529,1.141410520650282,1.13305694625138,82.0,74.0
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1444444444444444,13.0,-4.757999999999999,1.1222222222222222,11.0,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.127906976744186,11.0,-3.7609999999999997,1.1162790697674418,10.0,0.1,0.1,0.2,0.13333333333333333,0.06666666666666667,0.1,1,-23.529,1.141410520650282,1.13305694625138,82.0,74.0
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1444444444444444,13.0,-4.757999999999999,1.1222222222222222,11.0,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.127906976744186,11.0,-3.7609999999999997,1.1162790697674418,10.0,0.1,0.1,0.2,0.13333333333333333,0.06666666666666667,0.1,1,-23.529,1.141410520650282,1.13305694625138,82.0,74.0
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1444444444444444,13.0,-4.757999999999999,1.1222222222222222,11.0,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.127906976744186,11.0,-3.7609999999999997,1.1162790697674418,10.0,0.1,0.1,0.2,0.13333333333333333,0.06666666666666667,0.1,1,-23.529,1.141410520650282,1.13305694625138,82.0,74.0
1.1682242990654206,18.0,-5.610999999999999,1.1495327102803738,16.0,0.21621621621621623,0.13513513513513514,0.10810810810810811,0.16216216216216217,0.16216216216216217,0.13513513513513514,1.1978021978021978,18.0,-6.789000000000001,1.1428571428571428,13.0,0.125,0.21875,0.15625,0.09375,0.28125,0.09375,1.1111111111111112,8.0,-4.0360000000000005,1.0555555555555556,4.0,0.12,0.08,0.12,0.04,0.08,0.04,1.1333333333333333,12.0,-3.758999999999999,1.1222222222222222,11.0,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.16129032258064516,0.12903225806451613,1.1153846153846154,6.0,1.1420000000000001,1.1730769230769231,9.0,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,1.125,8.0,0.2840000000000007,1.171875,11.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,0.17391304347826086,1.127906976744186,11.0,-3.7609999999999997,1.1162790697674418,10.0,0.1,0.1,0.2,0.13333333333333333,0.06666666666666667,0.1,1,-22.529999999999998,1.1398232190629805,1.13305694625138,81.0,74.0
